xai,model,contrastive,class,word,gender
lrp,gpt2-small,True,nurse,she,f
lrp,gpt2-small,True,nurse,she,f
lrp,gpt2-small,True,surgeon,he,m
lrp,gpt2-small,True,nurse,she,f
lrp,gpt2-small,True,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,queen,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,mrs.,f
lrp,gpt2-base,False,physician,mrs.,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,ms.,f
lrp,gpt2-base,False,physician,mrs.,f
lrp,gpt2-base,False,physician,mrs.,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,mrs.,f
lrp,gpt2-base,False,nurse,mrs.,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,women,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,physician,bachelor,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,women,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,nurse,mother,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,his,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,nurse,bachelor,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,him,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,psychologist,women,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,bachelor,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,mrs.,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,midwife,f
lrp,gpt2-base,False,nurse,mrs.,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,women,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,woman,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,midwife,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,mrs.,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,sister,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,physician,mr.,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,her,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,her,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,physician,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,physician,her,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,dentist,she,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,ms.,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,physician,mrs.,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,her,f
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,surgeon,his,m
lrp,gpt2-base,False,surgeon,he,m
lrp,gpt2-base,False,psychologist,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,nurse,she,f
lrp,gpt2-base,False,dentist,he,m
lrp,gpt2-base,False,psychologist,she,f
