xai,model,contrastive,class,word,gender
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,surgeon,broad,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,psychologist,ms.,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,girl,f
gi,gpt2-large,False,psychologist,guy,m
gi,gpt2-large,False,nurse,him,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,bachelor,m
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,nurse,husband,m
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,nurse,his,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,brother,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,mrs.,f
gi,gpt2-large,False,nurse,midwife,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,physician,mrs.,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,mr.,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,psychologist,ma,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,nurse,mrs.,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,ms.,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,dentist,his,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,mrs.,f
gi,gpt2-large,False,psychologist,bachelor,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,wife,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,him,m
gi,gpt2-large,False,surgeon,her,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,nurse,midwife,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,surgeon,female,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,bachelor,m
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,tom,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,surgeon,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,surgeon,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,mrs.,f
gi,gpt2-large,False,physician,mrs.,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,his,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,ms.,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,bachelor,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,psychologist,women,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,women,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,women,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,psychologist,ms.,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,psychologist,husband,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,his,m
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,mrs.,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,psychologist,his,m
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,son,m
gi,gpt2-large,False,dentist,her,f
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,physician,her,f
gi,gpt2-large,False,nurse,him,m
gi,gpt2-large,False,nurse,his,m
gi,gpt2-large,False,nurse,bachelor,m
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,surgeon,her,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,ms.,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,his,m
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,nurse,mr.,m
gi,gpt2-large,False,psychologist,he,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,dentist,mr.,m
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,physician,mr.,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,wife,f
gi,gpt2-large,False,nurse,bachelor,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,bachelor,m
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,his,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,nurse,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,surgeon,he,m
gi,gpt2-large,False,surgeon,his,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,physician,she,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,psychologist,her,f
gi,gpt2-large,False,dentist,he,m
gi,gpt2-large,False,physician,he,m
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,man,m
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,False,psychologist,she,f
gi,gpt2-large,False,nurse,she,f
gi,gpt2-large,False,dentist,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,mr.,m
gi,gpt2-large,True,physician,mr.,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,bachelor,m
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,psychologist,his,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,his,m
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,ms.,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,psychologist,bachelor,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,physician,her,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,shah,m
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,mrs.,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,nurse,mrs.,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,mrs.,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,mrs.,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,dentist,his,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,surgeon,his,m
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,her,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,nurse,ms.,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,psychologist,his,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,physician,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,mrs.,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,him,m
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,surgeon,she,f
gi,gpt2-large,True,psychologist,freeman,m
gi,gpt2-large,True,surgeon,his,m
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,physician,mrs.,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,ms.,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,physician,husband,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,her,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,women,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,surgeon,she,f
gi,gpt2-large,True,physician,mr.,m
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,surgeon,she,f
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,nurse,her,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,her,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,her,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,his,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,nurse,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,physician,he,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,physician,she,f
gi,gpt2-large,True,nurse,him,m
gi,gpt2-large,True,dentist,his,m
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,psychologist,she,f
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,surgeon,broad,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,nurse,she,f
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,surgeon,he,m
gi,gpt2-large,True,nurse,he,m
gi,gpt2-large,True,dentist,he,m
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,he,m
gi,gpt2-large,True,dentist,she,f
gi,gpt2-large,True,psychologist,he,m
